"gene","log2FC","pvalue","negLog10P","significance"
"HCFC2",-0.0285721601370974,0.788967053395948,0.10294113218613,"NS"
"MKI67",0.0285753631441321,0.470356019629654,0.327573293490406,"NS"
"UNC45A",0.0285793614507204,0.457339150707133,0.33976161906918,"NS"
"NFATC3",0.028583334060349,0.737392072345117,0.132301535776929,"NS"
"SYAP1",0.0285869743836527,0.728216694930314,0.137739368751431,"NS"
"NXNL2",-0.0285918359992163,0.622524369492031,0.205843642900884,"NS"
"CAPZB",0.028596161803879,0.628572643032327,0.201644524429865,"NS"
"UBXN7",-0.0286127833206478,0.520315671442856,0.283733093345441,"NS"
"ADH5",0.0286130617115572,0.565076405504422,0.247892826082315,"NS"
"NRIP1",-0.0286165946879198,0.477223506484168,0.321278172535362,"NS"
"NDUFB3",-0.0286203284873416,0.695565511497492,0.157661959932201,"NS"
"DEFA3",0.0286264976216175,0.575318300123688,0.240091811414562,"NS"
"NFAM1",0.0286323752075237,0.645656922874784,0.189998188012392,"NS"
"ACAT1",-0.0286369669062689,0.837229389276411,0.0771555350197469,"NS"
"KCNAB2",-0.0286424969419823,0.698296626114507,0.155960056288343,"NS"
"PPFIBP2",-0.028645734493054,0.828520658380451,0.0816966583867299,"NS"
"POLR1B",0.0286458498432993,0.56454866351822,0.248298616384666,"NS"
"OLFM4",-0.0286469811187291,0.868555404201293,0.0612024731622556,"NS"
"DOT1L",0.0286481241269692,0.620940551622295,0.206949976857653,"NS"
"ATG10",-0.0286511264705747,0.846442934769752,0.072402315700346,"NS"
"NR1I2",0.0286518730391319,0.815545575760352,0.0885517639331387,"NS"
"PLEKHG4",-0.0286521767869425,0.796360654147373,0.0988902053357395,"NS"
"KIF4A",-0.028658552366033,0.551758713490944,0.258250799641333,"NS"
"ARSE",0.0286592977044602,0.734616499243656,0.133939321770732,"NS"
"ZNF699",0.0286676448662952,0.878916609357834,0.0560523283548431,"NS"
"ENG",-0.0286845678902226,0.211853647535371,0.673964054245728,"NS"
"MRPS14",0.0286887690598496,0.837635815013115,0.0769447616897303,"NS"
"NOS1AP",0.0286888845717859,0.496623528856656,0.303972708441253,"NS"
"THSD1",-0.0286921998515886,0.795984432271236,0.099095426037221,"NS"
"TSPAN5",0.0286924004765117,0.766926661968084,0.115246163854647,"NS"
"ARHGEF25",-0.028693156707406,0.802936869435902,0.0953185995948359,"NS"
"CDK20",0.0286965933744943,0.242805785674013,0.614740968929725,"NS"
"PICK1",0.0287010072895337,0.46372575622859,0.333738781875803,"NS"
"KIF3A",0.0287049429248818,0.852601328735612,0.069253994862597,"NS"
"AARS",-0.0287282774587783,0.302939779730869,0.518643694698591,"NS"
"SLC35A4",0.0287344065788337,0.744429382401211,0.128176493731922,"NS"
"MIR494",-0.0287467815424942,0.188346168831973,0.725043209397829,"NS"
"H2AFY",0.0287532315799659,0.37653077677859,0.424199519758535,"NS"
"MLL2",0.0287544165957687,0.498054357241658,0.30272325611211,"NS"
"BHLHE40",0.0287686290960196,0.875967058136531,0.05751222572522,"NS"
"NFE2L1",-0.0287813505082042,0.7841899071043,0.105578751575619,"NS"
"SFRP1",-0.0287875646086189,0.784699071947815,0.105296861024237,"NS"
"C22orf37",-0.0287887017892767,0.620500336264133,0.207257978810509,"NS"
"JAKMIP2",0.0287944285039501,0.729985533463959,0.136685746453556,"NS"
"HOXC10",-0.0287961811815154,0.777632583522002,0.109225550361443,"NS"
"BNIP3L",-0.0287968465533237,0.740612946497084,0.130408700410935,"NS"
"ANKRD22",0.0288017337922827,0.870991310239298,0.0599861778671332,"NS"
"CAMSAP1L1",0.0288137166376428,0.760418592226672,0.118947273181215,"NS"
"MCOLN2",0.0288161210009088,0.748383989234646,0.125875512274945,"NS"
"ARMC9",-0.028832626679689,0.778241262874392,0.108885746336728,"NS"
"SLCO1B3",0.0288371849453502,0.868393752379318,0.061283309718939,"NS"
"DMRT2",0.0288388138233505,0.786187560900917,0.10447383189068,"NS"
"AGER",0.0288452762912814,0.643674703180024,0.191333558581464,"NS"
"EIF2AK2",0.028846419154803,0.831798378116873,0.0799819307799085,"NS"
"SOBP",-0.0288512341845235,0.352888867779261,0.452362041663535,"NS"
"PMS2P5",0.0288552237172257,0.626920638397125,0.202787432833795,"NS"
"LINGO1",-0.0288629100652993,0.644551826752503,0.190742156405699,"NS"
"PYCR2",-0.0288639414293161,0.436925726623164,0.359592382844711,"NS"
"LIPA",-0.0288669293663564,0.71026883941516,0.148577238075936,"NS"
"SPATA22",-0.0288861951827816,0.769743792643712,0.113653804641657,"NS"
"ACOX1",-0.0288935409734274,0.56529223767561,0.247726978024393,"NS"
"ILDR1",0.0288950218055248,0.748295031920648,0.125927138134723,"NS"
"MAGEA5",-0.0289020657650838,0.70022878576637,0.154760039754183,"NS"
"CASC2",0.0289036233275035,0.69211661218097,0.159820726699217,"NS"
"OR5D3P",-0.0289100546326758,0.488871561790275,0.310805225400871,"NS"
"RTN4RL1",-0.0289273628344888,0.788780222230757,0.103043987371777,"NS"
"SYT16",0.0289314663362301,0.718515334106876,0.143563958988435,"NS"
"METTL7B",0.0289341776131826,0.778929139512922,0.108502049026121,"NS"
"TTC12",0.0289425167164623,0.608894374886516,0.215458038044395,"NS"
"IQGAP1",-0.0289433742551779,0.641551268049088,0.192768632288042,"NS"
"DSCR4",0.0289461209847055,0.600376145929659,0.22157657142031,"NS"
"RNASE9",0.0289515005641957,0.615565772269334,0.210725536546571,"NS"
"RPL5",-0.0289520657303592,0.328519838976207,0.48343839871384,"NS"
"ZNF599",-0.0289536894292174,0.617228948022095,0.209553713730988,"NS"
"CHMP2B",0.0289670787869727,0.680518922244498,0.167159794469289,"NS"
"C12orf65",-0.0289851099250966,0.51033171959013,0.292147437321617,"NS"
"SELT",-0.0289862906012428,0.444793061030926,0.351841996559734,"NS"
"A2M",0.0289870626765492,0.852423536188116,0.0693445675271599,"NS"
"KIAA0494",0.0289900464338664,0.267979627658977,0.571898220641313,"NS"
"FLJ31958",0.0289946414319684,0.91373905630822,0.0391778114714712,"NS"
"SLC25A22",-0.0289982933565638,0.744911971035723,0.127895046382261,"NS"
"RABAC1",-0.0290016397108257,0.465253717418226,0.332310148132128,"NS"
"HEATR5A",0.0290126569791558,0.61326988636505,0.212348360123489,"NS"
"TNFAIP2",-0.0290200755769745,0.207462216039448,0.683060987432638,"NS"
"ATP1A4",0.0290297521594869,0.59489802601238,0.225557472146396,"NS"
"HCRTR2",0.0290350379889303,0.615392690863243,0.2108476662566,"NS"
"KDM4D",-0.0290372648083754,0.605977017631603,0.21754384663412,"NS"
"AMIGO3",-0.0290417102453102,0.450658773578607,0.3461521695222,"NS"
"HS3ST6",-0.0290583381198135,0.60224940981077,0.220223616927048,"NS"
"CCBL1",0.0290704668153936,0.720070664850472,0.142624881556634,"NS"
"ILDR2",0.0290707719064931,0.357418667843686,0.446822768199214,"NS"
"STX7",-0.0290720141870819,0.835943424545747,0.0778231139952173,"NS"
"IGSF1",0.0290739532602191,0.30630096982135,0.513851628112154,"NS"
"MBL1P",-0.0290752008250115,0.883992082953976,0.0535516245172414,"NS"
"ZNF395",0.0290812469531612,0.0552213387491342,1.25789306882472,"NS"
"GLTSCR1",-0.0290812815882158,0.665940512614158,0.176564563918709,"NS"
"GPAT2",-0.0290872622329277,0.564684932077647,0.248193800722195,"NS"
"FLJ39653",-0.0290934558253191,0.646420756241894,0.18948470703453,"NS"
"SH2D3C",-0.0290962084060022,0.475921874071424,0.322464333927444,"NS"
"ATP1B3",0.029099653791417,0.706916762947863,0.150631719895581,"NS"
"STAMBP",0.0291001014449264,0.7692420980496,0.113936956297379,"NS"
"RN7SK",0.0291024257125359,0.0130994646486634,1.88274645280853,"NS"
"CCM2",-0.0291064764623901,0.801885819420328,0.0958874665362153,"NS"
"LOC257358",0.0291125310291138,0.819391045036917,0.0865087866756566,"NS"
"GZF1",-0.0291130398984547,0.843863928674202,0.0737275768224009,"NS"
"TIMM9",0.0291185685254793,0.874754255954552,0.0581139358606824,"NS"
"RHOH",0.0291226877440995,0.838291683126398,0.0766048425496569,"NS"
"MBD1",0.0291245658027064,0.614579220592638,0.211422127669803,"NS"
"PABPC4",-0.0291345988863883,0.719536960621509,0.142946892649275,"NS"
"KLHL29",0.0291349484997849,0.622707533652908,0.205715880056511,"NS"
"DHDH",0.0291376319390713,0.803874945797596,0.0948115066920936,"NS"
"PADI6",-0.0291386527079736,0.431861443293128,0.364655568150951,"NS"
"SLC18A1",-0.0291435749867388,0.516876419121507,0.286613280714902,"NS"
"PUSL1",0.0291437750967809,0.583195527636367,0.234185815160408,"NS"
"KRTAP10-4",-0.0291453778206301,0.513294483557138,0.289633403133681,"NS"
"YPEL3",0.02915357944635,0.661474957316749,0.179486593056253,"NS"
"SNORD50B",0.029156465523223,0.83493197520466,0.0783489065483652,"NS"
"ANKRD13D",-0.0291691373141618,0.321199208934561,0.49322553299416,"NS"
"ABCB6",-0.0291691635596838,0.7377351921975,0.1320994988886,"NS"
"CEP70",-0.0291747236050834,0.704758001083474,0.15195998490414,"NS"
"RNASEH2B",0.0291888788587213,0.713222112824186,0.146775200369582,"NS"
"CRYBB1",-0.0291889384768829,0.769709784896358,0.113672992458991,"NS"
"MCTP1",-0.029200859337982,0.633090110889995,0.198534470271688,"NS"
"HIC1",-0.0292024827614528,0.71639842589248,0.144845377076162,"NS"
"C5orf50",0.0292160383696025,0.776468296582513,0.109876271938457,"NS"
"ASMT",-0.0292209977557565,0.567000833061061,0.24641630302322,"NS"
"IL11RA",-0.0292295315080802,0.632925261159925,0.19864757052323,"NS"
"C9orf98",0.0292300591869985,0.849858399350102,0.0706534289960176,"NS"
"HNRNPU",0.0292324859920918,0.705024223366044,0.15179596117388,"NS"
"ZNF98",-0.0292471351041741,0.524258474357782,0.280454540667909,"NS"
"FMO5",-0.029249121288957,0.777741236779574,0.109164873616515,"NS"
"PREX2",0.0292550432025331,0.84313670071443,0.0741020059768136,"NS"
"PHF14",0.0292561750218052,0.830797654845862,0.0805047380504421,"NS"
"HOXB7",0.0292642595852828,0.107272518310961,0.96951152383628,"NS"
"ASAP3",-0.0292666491165179,0.817225797217109,0.0876579325288141,"NS"
"ADCY2",0.0292907137491385,0.780257715764527,0.107761928016824,"NS"
"RAI2",0.0292949504027455,0.300843530536979,0.521659323319079,"NS"
"FAM38B",0.0293070393488444,0.354161863334998,0.450798206090258,"NS"
"NCF2",0.0293074107280993,0.782625217210655,0.106446162672247,"NS"
"FAM114A1",-0.0293282052192203,0.543530945961123,0.264775724296083,"NS"
"MBIP",-0.0293314239271716,0.674252102507306,0.171177690620866,"NS"
"BRCA2",-0.0293379734048305,0.724629073093723,0.139884245472775,"NS"
"GATA6",-0.0293498733169946,0.708955717489645,0.149380890699161,"NS"
"CPT1C",0.0293533513635176,0.593775386123756,0.226377809252922,"NS"
"SNORD115-42",0.0293625864128431,0.79883856048615,0.0975409796023332,"NS"
"KRTAP5-7",-0.0293734031850246,0.602813968086923,0.21981669299843,"NS"
"C22orf32",0.0293745314178473,0.558772002569067,0.252765362461891,"NS"
"CDX1",-0.0293790074708269,0.778332769545343,0.108834684400104,"NS"
"MCM2",0.0293804265754281,0.322493379515395,0.491479196592882,"NS"
"LEPR",-0.0293810194127331,0.874097780208933,0.0584399826631804,"NS"
"BTG1",-0.0294008385075126,0.499254829670756,0.301677725176912,"NS"
"RCAN2",0.0294008811794244,0.789722671497704,0.102525394005405,"NS"
"IPO4",-0.0294046300137398,0.508468901889109,0.293735603510079,"NS"
"IGLL3P",-0.0294106401744925,0.555894202298851,0.255007855414124,"NS"
"TSPAN3",-0.0294121388758222,0.753591835258981,0.1228638155246,"NS"
"LOC613037",-0.0294200509371119,0.657156502361509,0.182331190534535,"NS"
"CTAGE5",-0.0294240375413115,0.376821338170078,0.423864512495051,"NS"
"GFER",0.0294243919567769,0.80204144932281,0.0958031868941189,"NS"
"MRPL14",0.0294433599553376,0.641120059769976,0.193060634423215,"NS"
"TRIM26",0.0294443750522095,0.414509170738331,0.3824658565323,"NS"
"SPINK7",0.0294450312943799,0.796017481662505,0.0990773944404816,"NS"
"C1orf94",0.0294456321887,0.750554903677665,0.124617533277996,"NS"
"CAP1",-0.0294499789298177,0.454337399273258,0.342621512295029,"NS"
"ZDHHC22",-0.0294597624457769,0.856396978073093,0.0673248738489862,"NS"
"PPP1R10",0.0294604549358524,0.782929517827964,0.106277332956309,"NS"
"NUP85",-0.0294622683060508,0.459077975360609,0.33811354236532,"NS"
"VPS4B",-0.0294719517350268,0.786687708864298,0.104197635154514,"NS"
"CATSPER2",0.0294945876237342,0.745175883168385,0.127741209031265,"NS"
"GCGR",-0.0294946795557383,0.170433802012666,0.768444267716372,"NS"
"PHTF1",0.0294995870495862,0.831882173381249,0.0799381822118001,"NS"
"PTGFRN",-0.0295024071968699,0.202141648657619,0.694344196535768,"NS"
"BNIP1",-0.0295060136462761,0.748676769097975,0.125705642508512,"NS"
"KGFLP2",-0.0295062359665932,0.496415856275098,0.304154354927542,"NS"
"PPWD1",0.0295112104924198,0.778470660903597,0.108757750530384,"NS"
"FNDC4",0.0295201607384192,0.720979065823758,0.142077345168525,"NS"
"TARS2",-0.0295259056565544,0.622413149941063,0.205921240429498,"NS"
"SH3KBP1",-0.0295262030174603,0.142075472228969,0.847480891777375,"NS"
"C2CD4B",-0.0295318750255829,0.560474301974857,0.251444295230237,"NS"
"LOC80054",0.0295467754398611,0.851218949904522,0.0699587166428252,"NS"
"C6orf64",-0.0295503430315178,0.754430492393181,0.12238076670435,"NS"
"SFXN3",-0.0295505778876131,0.579567726066609,0.23689580674371,"NS"
"ITFG3",-0.0295512798015052,0.507537143274094,0.294532169121745,"NS"
"SCN1B",0.0295554832943561,0.72966748751095,0.136875004588996,"NS"
"MIR139",-0.0295631594552961,0.421753667217677,0.374941132460291,"NS"
"TMEM47",0.029564821916968,0.431616919966544,0.364901538724828,"NS"
"HIST1H4E",-0.0295657281707822,0.798499062151279,0.0977255896103616,"NS"
"VPS26A",-0.0295790140812313,0.693262586461894,0.159102236887027,"NS"
"MAP3K5",0.0295805561382374,0.693413173282341,0.159007911988123,"NS"
"GNE",0.0295815470892267,0.558482033075579,0.252990794010585,"NS"
"RNF11",0.0295843000798888,0.644718745365063,0.1906297023804,"NS"
"LSMD1",0.029617312789683,0.301851338244914,0.52020689438035,"NS"
"C15orf39",-0.0296190725136238,0.552591626277077,0.257595700471285,"NS"
"RHAG",0.0296279487745563,0.814701036301779,0.0890017312653262,"NS"
"OCM",-0.0296346898727193,0.755776775645603,0.121606457700731,"NS"
"C2orf34",-0.0296463984622206,0.783749214109074,0.105822881642265,"NS"
"WWC2",-0.0296472358497804,0.716809037600815,0.144596527682678,"NS"
"PTPN6",-0.029651415047967,0.666626647891306,0.176117329738144,"NS"
"CSAD",0.0296526437402358,0.126009468204031,0.899596821277079,"NS"
"MKNK2",0.0296613138921922,0.175672288692792,0.755296740593339,"NS"
"TRAM1L1",-0.0296767388944563,0.697189356023192,0.156649251877133,"NS"
"VDR",-0.0296828016336297,0.649577704029875,0.187368890144608,"NS"
"LGALS3",-0.0296829830424614,0.802925334633019,0.0953248386123918,"NS"
"DLST",0.0296850178215557,0.567378152503407,0.246127391187134,"NS"
"CFL1",0.0296894542937878,0.330002227477266,0.481483128674172,"NS"
"HIST1H4K",0.0297001268697388,0.887843115601343,0.0516637685097066,"NS"
"CDK5R1",0.0297069607580505,0.696198927616454,0.157266650012683,"NS"
"ME2",-0.0297113924783168,0.833244032329651,0.0792277880611714,"NS"
"OR8S1",-0.0297148105936773,0.298707491152187,0.524753885781333,"NS"
"SLC9A1",-0.0297152433082604,0.580641376286679,0.236092019739754,"NS"
"C3orf51",-0.029732692566126,0.861581942376707,0.0647034118553098,"NS"
"CSTF3",0.0297402945374725,0.597380372911971,0.223749050356018,"NS"
"PAK4",0.029741627890715,0.613992887734356,0.211836659535726,"NS"
"SLC38A10",-0.0297535921298095,0.485235155717556,0.314047741645034,"NS"
"FAM200B",0.029754475336256,0.802088055914076,0.0957779507952294,"NS"
"C17orf50",0.0297607177097374,0.531945897638176,0.274132536035823,"NS"
"LOC100133091",0.0297615535363085,0.811412247689136,0.0907584412167756,"NS"
"PCBP1",-0.0297748764933137,0.580992065818916,0.23582979840931,"NS"
"SRMS",-0.0297750978169773,0.770282906988368,0.113349739271077,"NS"
"XRCC6",-0.0297776380556942,0.54144714034097,0.266443935675385,"NS"
"COBLL1",0.0297810056560524,0.420534321472207,0.376198553926187,"NS"
"KDM1B",0.029782483618422,0.80285260588952,0.0953641786620985,"NS"
"PRODH2",-0.0297939237069509,0.668471880936527,0.174916856481197,"NS"
"KCNQ1",0.0297977206415241,0.792496228563663,0.10100279588357,"NS"
"FOXH1",0.029798374126055,0.16326081784782,0.787118032252222,"NS"
"RAB3IL1",-0.0298019302187509,0.538447268621383,0.268856821740356,"NS"
"IGBP1",-0.0298088357207533,0.466305681959972,0.3313292926115,"NS"
"SLC35B4",-0.0298161506724555,0.487974744727067,0.311602654451184,"NS"
"MIR202",-0.0298257770786889,0.865146331882475,0.0629104292355034,"NS"
"KCNT2",-0.029831673250454,0.905255220609434,0.0432289619262157,"NS"
"CLCNKA",0.0298318647090947,0.726601371557372,0.138703786683549,"NS"
"BUD31",-0.0298322911360169,0.211423053896383,0.674847658305348,"NS"
"AK2",0.0298355471630809,0.559338307891558,0.252325435747398,"NS"
"DUSP16",0.0298414315712074,0.714270276752182,0.146137421989548,"NS"
"PPP2R5B",0.0298448559768549,0.652016729081345,0.185741261239691,"NS"
"LRRC4B",-0.0298464003384826,0.651863663863367,0.185843226696345,"NS"
"ZSWIM3",0.0298678556658899,0.718247559937352,0.143725840738094,"NS"
"CCDC93",-0.0298811796882141,0.874825669261528,0.0580784823158351,"NS"
"CIB4",-0.0298930610257596,0.845534016570521,0.0728689156691999,"NS"
"RGP1",-0.0298940673998656,0.850156906553256,0.0705009126839347,"NS"
"RPUSD1",0.0299036969243311,0.3071310311747,0.512676302127089,"NS"
"ATMIN",0.029917641170317,0.52372165075167,0.280899471911728,"NS"
"GRAMD4",0.0299239618266174,0.765471698131025,0.116070861886354,"NS"
"SUGP1",-0.0299263725978691,0.482897729096209,0.316144836934101,"NS"
"MYPOP",-0.0299299852534711,0.496275340914496,0.304277303627626,"NS"
"PLCB1",-0.0299335498367932,0.187565537492751,0.726846954078609,"NS"
"C1QTNF5",0.0299448059738325,0.504685212967499,0.296979419698051,"NS"
"AKT1",-0.0299449381726897,0.781471238796579,0.107087001089185,"NS"
"VARS2",0.0299480125935072,0.779592208397933,0.108132510070954,"NS"
"STC2",0.0299516029750067,0.697888203591044,0.156214142494568,"NS"
"SRRM2",0.0299605391941289,0.443254033645981,0.353347303595695,"NS"
"FBRSL1",-0.0299639508950862,0.194093038487469,0.71199004112218,"NS"
"HTR3D",-0.0299691718396797,0.682867843864119,0.165663337656727,"NS"
"MAPK8IP1",0.0299723337551647,0.688390426930505,0.162165177798522,"NS"
"CUL4A",-0.0299904649420681,0.505207714674123,0.296530026258393,"NS"
"STXBP1",0.029995473442431,0.23076756147945,0.636825239106346,"NS"
"CHAF1A",0.0300036044488174,0.658027402788265,0.181756020319282,"NS"
"TFAP2A",0.0300040186524966,0.677128061662231,0.169329187720035,"NS"
"TRIAP1",-0.0300058703294241,0.0569350539496546,1.24462026349169,"NS"
"KIF3C",-0.0300236755570025,0.608887930079595,0.215462634833281,"NS"
"RSBN1L",0.0300280884805457,0.454415150281254,0.342547197601036,"NS"
"VEPH1",-0.0300302324793172,0.742280764888864,0.129431793402402,"NS"
"DUX4",0.0300378812845059,0.571421443663905,0.243043465930591,"NS"
"C3orf27",-0.030052616386768,0.197107212201707,0.70529748448718,"NS"
"LRRC59",-0.0300561223576556,0.643688329181211,0.191324365064209,"NS"
"ZNF14",-0.0300613097345741,0.856460599724415,0.06729261135096,"NS"
"MTRF1L",0.0300625883747379,0.555979641647318,0.254941110723885,"NS"
"RAET1G",0.0300635958108169,0.639724879673785,0.194006758716669,"NS"
"CCDC61",0.0300728461314694,0.473702626651488,0.324494207129581,"NS"
"ANXA5",-0.0300829375975957,0.406559896735983,0.390875462602144,"NS"
"MRPS18C",0.030084326963485,0.789075401084249,0.102881495256722,"NS"
"C21orf129",-0.0301057713075665,0.640463257653041,0.193505779980562,"NS"
"ZC3H12C",-0.0301091965134899,0.743387953336707,0.128784480961283,"NS"
"FLJ46361",0.0301098072205228,0.85260330049295,0.0692529904982917,"NS"
"SNTB1",0.0301105546071463,0.138851154742466,0.857450504129814,"NS"
"CCL23",0.0301120414103118,0.432701253460133,0.363811846724016,"NS"
"DQX1",0.0301252610739224,0.794009918112854,0.100174072692827,"NS"
"SNORD115-41",0.0301293480761582,0.755209817999245,0.121932372688829,"NS"
"CGGBP1",-0.0301454119511124,0.676599528931778,0.169668308916351,"NS"
"CEACAM7",0.030150781496953,0.85522820514809,0.0679179846723082,"NS"
"TLK1",0.0301600591767865,0.281385763124775,0.550697879725592,"NS"
"ABCC5",0.0301660181656374,0.840433682628845,0.0754965504037482,"NS"
