"gene","log2FC","negLog10P","significance"
"PRND",0.00111927509679344,0.0189846422807315,"NS"
"AFAP1L1",-0.001127787124513,0.0240939699043905,"NS"
"C14orf43",-0.00112925909223183,0.0243136354054553,"NS"
"SPIN1",0.0011304845079545,0.0254473679633731,"NS"
"SYT15",-0.00113061463485464,0.0243654777256536,"NS"
"IRX5",-0.00113088158341323,0.0411737263321998,"NS"
"WLS",0.00113285044364897,0.0154955124127882,"NS"
"PARD3",-0.0011339417981211,0.0239694285880875,"NS"
"UHRF1BP1L",0.00113499644195514,0.0267528454389735,"NS"
"ESR2",-0.00113595668861577,0.0159171203372791,"NS"
"TSNARE1",0.00113923770629731,0.0190663772012407,"NS"
"C7orf61",0.00114027606025502,0.0315524333517916,"NS"
"ZNF420",-0.0011407868875164,0.0140870662945091,"NS"
"NFKBIB",0.00114420288016115,0.0281171405533126,"NS"
"LZIC",0.00114837581057547,0.0187513095416834,"NS"
"UBE4B",0.00115456203381514,0.0345687356873915,"NS"
"PRAMEF7",-0.00116163638113376,0.0345331345895717,"NS"
"ABHD8",0.00116312302505373,0.0321522134875253,"NS"
"PFDN1",-0.0011682745242676,0.0136371842108246,"NS"
"PLA2G4D",-0.00116867856085356,0.0148662127522592,"NS"
"SLC25A19",-0.00117395850449542,0.0176891857542841,"NS"
"ATP2A3",-0.00117401718558252,0.0256318986184766,"NS"
"SUCLG1",0.00117837101017226,0.029424506893599,"NS"
"PKD1P1",-0.00118026141188432,0.0540807774013021,"NS"
"CSNK1A1P1",-0.00118069284331024,0.0244439596347189,"NS"
"PARP10",0.00118811752906778,0.0333531118883145,"NS"
"SRRM1",0.00118974833122243,0.036264372604811,"NS"
"C8orf30A",0.00119031952042836,0.0265643214503879,"NS"
"ZNF236",0.0011953609908768,0.0335144363759609,"NS"
"HOXD4",-0.00119556100552121,0.031787040177105,"NS"
"REXO1L1",0.00119675886470549,0.0243373829304206,"NS"
"CXCL11",0.00119735898043483,0.00975712159604795,"NS"
"INTS6",0.00120060155879731,0.0248407002648097,"NS"
"CTDNEP1",-0.00120114768361601,0.0269046156720316,"NS"
"MEGF6",-0.00120222985955287,0.0315836768223084,"NS"
"TSPAN31",-0.00121550366510359,0.0267634502629856,"NS"
"RHOA",0.00122062807598144,0.0335192807380608,"NS"
"SKP1",-0.00122121935577502,0.0116093754928418,"NS"
"SPTLC2",-0.00122526892734465,0.0226457968031017,"NS"
"SH3RF3",0.00122600742100998,0.0264433615827164,"NS"
"AGBL1",-0.00122642464780887,0.0152125794161038,"NS"
"NAP1L1",0.00123133008647036,0.0276260231851148,"NS"
"ALDH3B1",-0.0012320250147424,0.0346913591930045,"NS"
"CHMP4B",0.00123637649549213,0.0444324005542271,"NS"
"CEBPG",-0.00124323505849344,0.0216984416699242,"NS"
"FAM182A",0.00124366577614965,0.034971535498836,"NS"
"C20orf200",-0.001249111687466,0.0375839264745707,"NS"
"CBX1",0.00125118819844561,0.0345799747247211,"NS"
"VAX2",-0.00125308841307836,0.0461235985452328,"NS"
"PSMD6",0.00125443250365764,0.0283787879882138,"NS"
"LCN2",-0.00125462802660614,0.00991495937671775,"NS"
"EYA2",-0.00125534083651413,0.0243567374387269,"NS"
"FXR1",0.00125586340262274,0.0213354981856755,"NS"
"L3MBTL1",0.00125663764766304,0.0279817249269606,"NS"
"SYF2",-0.00125796872776229,0.0273994131779516,"NS"
"MPRIP",-0.00125848656943228,0.0222283439789977,"NS"
"GPR25",0.00125872040157393,0.0220957371566154,"NS"
"SIRT5",-0.00125940632089061,0.0251478512370645,"NS"
"GLI4",0.00126387894763313,0.0397318289973442,"NS"
"C2orf50",-0.00126593484105841,0.0194526392686815,"NS"
"VASH1",0.00126834572326118,0.0280863765656611,"NS"
"TRAPPC3",-0.00126873585263665,0.0223880219957606,"NS"
"NPW",0.00127081650798644,0.0279009949754354,"NS"
"KIAA0753",-0.00127145973678289,0.0259158522395719,"NS"
"LDLRAD1",0.0012740291030453,0.0255364216561824,"NS"
"MIR139",-0.00127426839949729,0.050257979585507,"NS"
"ATP5I",0.00127481095588067,0.0409331233445095,"NS"
"BOK",0.00127928768981711,0.0332217916616532,"NS"
"C12orf28",-0.00128220656538858,0.0178910549232882,"NS"
"TESK1",0.00128727133187478,0.0368746039963054,"NS"
"KCNQ1DN",-0.00129198142465636,0.0349737018374535,"NS"
"RAB11FIP5",-0.00129520901138802,0.0359171119758535,"NS"
"PPP5C",0.00129912368915486,0.0359322095206224,"NS"
"VGLL1",0.00130823129450874,0.0234620917773536,"NS"
"ZDHHC8",-0.00131195306869425,0.0280251049156051,"NS"
"PPP1R3E",-0.00131561388710777,0.024663640774217,"NS"
"PPARGC1B",-0.00132041655432236,0.0362129590801913,"NS"
"ZFP82",-0.00132204784990075,0.0153421230850288,"NS"
"CRYBB1",-0.00132378657809928,0.0263106628560624,"NS"
"TMEM9",-0.00132378906423503,0.0373041356841321,"NS"
"HES5",0.00132396616616504,0.039210793014313,"NS"
"ANKRD52",0.00132572460270608,0.0272142189948209,"NS"
"HTR7P1",0.00133177684421204,0.0202547845692504,"NS"
"TMEM119",0.00133531933712439,0.0276479606372972,"NS"
"CRIPT",0.00133729922129566,0.0265115230401308,"NS"
"IGSF8",-0.00133944053498825,0.0510988800304476,"NS"
"C1orf111",-0.00134608090450872,0.0274868401130722,"NS"
"ATP4B",-0.0013483961437617,0.0282340617753809,"NS"
"CH25H",0.00134893342843645,0.0168371638567949,"NS"
"RN7SK",0.00135122911816454,0.0815408289271303,"NS"
"ZMYM1",0.00135192370133641,0.0163448128241157,"NS"
"TM2D1",0.00135370108364929,0.0233699095155148,"NS"
"PIN1P1",0.00135660103026103,0.0357834915759615,"NS"
"RAB1A",0.00135929305550997,0.0337547455177043,"NS"
"TCOF1",-0.00136564726804522,0.0413634224824994,"NS"
"LOC100130236",-0.00136832471175663,0.0249291511567742,"NS"
"FAM160A2",-0.00136895781570212,0.0373683800077127,"NS"
"HAGHL",-0.00137201003618914,0.0498217120155904,"NS"
"HEATR2",-0.00137547644880387,0.0372295140702213,"NS"
"BASP1",0.00137604491273491,0.0260708768991496,"NS"
"ANKRD11",0.00137904529504329,0.0354946862284982,"NS"
"FUT4",0.00138138815996003,0.0357422853234949,"NS"
"SLC44A3",0.00139014820056116,0.0256723930730249,"NS"
"RCCD1",0.00139126456415317,0.0289556831122139,"NS"
"SLC2A4RG",0.00139185435694955,0.0287597500917531,"NS"
"EPC2",0.00139190266059774,0.0359305751218463,"NS"
"TBC1D17",0.00139190350039353,0.0345293306243917,"NS"
"LOC100288594",0.0013927099575215,0.0199008216941448,"NS"
"PDAP1",0.00140466089653257,0.0282368775825534,"NS"
"BRF1",0.00140497004475848,0.0461332142200309,"NS"
"C6orf227",-0.00140626274689026,0.0255308735648727,"NS"
"NEIL3",-0.00140697842009951,0.0209154158493949,"NS"
"TREX2",-0.00140722365519474,0.0314892944435146,"NS"
"ING4",-0.00140837297543239,0.0329940537046409,"NS"
"PRDM11",0.00141347871871078,0.0404621856637584,"NS"
"ASMT",0.00141482143946514,0.0308343622839877,"NS"
"DNAJA2",0.00141574336453543,0.0218804758729802,"NS"
"OBSL1",-0.00141658018827884,0.0279373643635339,"NS"
"C1QTNF4",0.00141984156601649,0.0422271890450857,"NS"
"B3GNT1",-0.00142121276871077,0.0173084094353582,"NS"
"IREB2",-0.00142417398786598,0.0214940206643723,"NS"
"C8G",0.00142500019138936,0.0373884360891276,"NS"
"UBL7",-0.00142555587796789,0.0352006781453493,"NS"
"TARBP2",0.00142657369817867,0.0546258843642754,"NS"
"NINJ2",0.00142677535430691,0.0386782313197368,"NS"
"C16orf63",0.00143363391182683,0.0221804167282827,"NS"
"ZNF34",0.00143573990168866,0.0250125221432747,"NS"
"MUC16",0.00144123454325218,0.0343366896868261,"NS"
"KCTD10",-0.00144467704368978,0.029702477230043,"NS"
"ATG4D",-0.0014457134255248,0.03336542951439,"NS"
"PHAX",0.00144960452616716,0.0257306600231496,"NS"
"BNIP3",0.00145051410126396,0.0199306591881228,"NS"
"CDK5R1",-0.00145137462292744,0.0331888425521953,"NS"
"PACSIN1",0.00145172233099422,0.0406360735394452,"NS"
"OIP5",-0.00145464054738564,0.02170564603161,"NS"
"ST6GAL1",-0.00145619968360888,0.0130056684263121,"NS"
"SERPINH1",-0.00145724398976776,0.0293651457721721,"NS"
"SIX6",0.00145960723754879,0.0424982162024744,"NS"
"LOC404266",0.00146183895384167,0.0332233992328458,"NS"
"KLHL26",0.0014642061980894,0.0330695564195347,"NS"
"KALRN",0.00146564031959739,0.0324509373437903,"NS"
"TTC30A",0.0014677227712907,0.0141037045713016,"NS"
"USMG5",-0.00147037709583531,0.0342998884702313,"NS"
"ATP12A",0.00148226198900714,0.0215411144266348,"NS"
"TADA2A",0.00148817620911346,0.0258713991331584,"NS"
"C3orf77",0.00148826521946077,0.0447330852281098,"NS"
"CNIH2",-0.0014915153731363,0.0439305332219654,"NS"
"RNU11",0.00149333599696977,0.0315433345751791,"NS"
"FTSJD1",-0.00149881444979227,0.0219801138407063,"NS"
"ZFC3H1",-0.00149922704849681,0.0394662834922138,"NS"
"SNAPC5",-0.00150190852173471,0.0250868668189573,"NS"
"CREBZF",-0.00150490477126031,0.0405233919653874,"NS"
"MTERFD3",0.00150652114035243,0.0243973631761095,"NS"
"HMGB2",-0.0015082183957964,0.0211997097678685,"NS"
"SLC26A1",0.00150909641359309,0.0351187506542129,"NS"
"PIGO",0.00151566414324122,0.0325775909901168,"NS"
"VPS24",-0.00151569217981518,0.0490629322865507,"NS"
"EEF1A1",0.0015161040471221,0.0628692627229323,"NS"
"NPIP",-0.00151706050062206,0.0625046752840936,"NS"
"CRTC2",-0.00151899056778504,0.0316177352684898,"NS"
"RSF1",-0.00152097812519969,0.0333826601381015,"NS"
"EVX1",0.00152169736981067,0.031536558754916,"NS"
"STRC",-0.00152496525999823,0.0358997433555489,"NS"
"LOC441204",-0.00152752571434212,0.0450353458005566,"NS"
"MPI",-0.00152979305400791,0.0333692646238438,"NS"
"B3GALT4",-0.00153001903640693,0.0322221073554842,"NS"
"SLC25A26",-0.00153294013148986,0.032474191591498,"NS"
"LOC100288034",-0.00153873861399889,0.0289276732773173,"NS"
"RFC4",-0.0015445447806377,0.0179507569416208,"NS"
"CLK3",0.00154641273427236,0.0538821201646314,"NS"
"HES6",-0.00154783818281401,0.0346043489918712,"NS"
"PKN2",-0.00154915251008436,0.0384598908483453,"NS"
"SERPINA1",0.00155283594077327,0.020747695726239,"NS"
"RAB13",0.00155397435072846,0.0362932437394286,"NS"
"PTRH1",-0.00155402134256688,0.0386676124032934,"NS"
"C2orf51",-0.00155460004047736,0.025583119846578,"NS"
"GOLGA7",0.00156262190037637,0.0301215233432016,"NS"
"DHRS12",0.00156387078000919,0.0358585670462796,"NS"
"RARG",-0.00156532771475448,0.0196784882949622,"NS"
"ATP6V0E1",0.00156632922902178,0.0385579677964967,"NS"
"MED4",-0.00156674490135411,0.0231686835518168,"NS"
"KCNJ14",-0.00156711231203177,0.0308819233432372,"NS"
"PCIF1",0.00157014102245046,0.04475656339437,"NS"
"GJB6",0.00157184367465191,0.0260467709500688,"NS"
"RNU4ATAC",-0.00157264543891733,0.0912088038701785,"NS"
"CCDC157",0.0015751415718912,0.0413557344250164,"NS"
"DKFZP434F142",0.00157524839504064,0.0225478674005573,"NS"
"S1PR2",0.00157543736077637,0.0391803813782031,"NS"
"ZDHHC12",-0.00157585524197756,0.0433719204252098,"NS"
"ZRSR2",0.00158052325425162,0.0284804284619892,"NS"
"CXCR3",0.00158145795027886,0.036961675154853,"NS"
"WIPI2",0.00158299381063554,0.0387517125817983,"NS"
"ZNRD1",0.00158341300265419,0.014674476101454,"NS"
"URB2",0.00158580243954476,0.0236795673798815,"NS"
"NFIX",-0.00158939250139456,0.0470084587255128,"NS"
"C21orf29",0.00159633374095658,0.0367822654133478,"NS"
"SNX18",0.00160115863430521,0.034713982845963,"NS"
"CACNA2D2",-0.00160168590890941,0.0363450475005488,"NS"
"LPPR4",0.00160223236236834,0.0259359247622907,"NS"
"LOC613266",0.00160349340961119,0.0216189338634703,"NS"
"KLHDC10",-0.00161147421769603,0.0215547055838557,"NS"
"SMC1A",-0.00161491765725064,0.0314990522837427,"NS"
"RARRES3",-0.00161560265108918,0.0191926613179903,"NS"
"NIPAL2",0.00162108971883335,0.0305725779945604,"NS"
"PGRMC2",0.0016213120043238,0.0678686477319075,"NS"
"INTS4L2",0.00162433187727351,0.0367115116063584,"NS"
"CNPY3",-0.00162465887922902,0.0496184288869169,"NS"
"LOC441046",0.00162706474338492,0.0316630941543728,"NS"
"WDR4",-0.00162776620948146,0.0292468703623048,"NS"
"GNPTAB",0.00162792890968211,0.0193847467845853,"NS"
"PET112L",-0.00163250221032052,0.0235030930300495,"NS"
"ITIH5L",-0.00163393750377128,0.0289713105427157,"NS"
"DSCR6",-0.00163418526154313,0.041910390091968,"NS"
"POMP",0.00163972434909443,0.0374562494033126,"NS"
"NME3",-0.00164183319269195,0.0498631867534658,"NS"
"HIGD2A",-0.00164368091639622,0.0308246649284559,"NS"
"TRMT61A",-0.00164415618564173,0.0371113273923399,"NS"
"ASF1A",0.00164787221584972,0.0248878494840275,"NS"
"MED26",0.00165914369141218,0.0469338012702436,"NS"
"SPAST",0.00166160723896214,0.0324913426112542,"NS"
"MDK",0.00166576149644859,0.0455585840815637,"NS"
"ZFP30",0.00166809126249534,0.0296928836124033,"NS"
"MAP3K4",-0.00166889301090301,0.052497845712994,"NS"
"IRF2BP2",0.00167072619526953,0.0533882296094237,"NS"
"C7orf34",-0.00167122367116601,0.022036077948581,"NS"
"COG1",-0.00167208415986719,0.0419911675852528,"NS"
"APPL1",-0.00167272130166785,0.0404800424554059,"NS"
"LEFTY2",-0.00167621192093659,0.0373895677457046,"NS"
"KLB",0.00167658619798572,0.0321456785407658,"NS"
"C9orf53",-0.00167751871749777,0.0310914542664335,"NS"
"DOK3",-0.00167952278825445,0.0205742946984487,"NS"
"ZNF224",-0.00168032250294337,0.0273081985469761,"NS"
"HES2",-0.00168403689741337,0.0342671176085815,"NS"
"LIMD2",-0.00168554994846781,0.0707393924779995,"NS"
"INF2",0.00168600733768098,0.0470211094855631,"NS"
"GLCCI1",0.00168618005917631,0.0302963636435133,"NS"
"CCDC88B",-0.00168940867939926,0.0433387139204994,"NS"
"LRRC25",0.00168970494330445,0.0319307809343376,"NS"
"TCERG1L",-0.00169196908985603,0.0798916474293514,"NS"
"HOMER3",0.001694879133741,0.0666452336610855,"NS"
"ZFHX3",0.00169835958134845,0.0392811186797938,"NS"
"ZNF341",-0.00170065651775397,0.0425966828213277,"NS"
"CEP350",0.00170171730345814,0.0500113366259032,"NS"
"TERF2",0.00170285551116534,0.0503406157001659,"NS"
"OBP2A",-0.00170547194308668,0.0549671816570731,"NS"
"C1orf223",-0.00171277846801665,0.0181120995848235,"NS"
"GPHA2",0.0017130907114784,0.0311567384143025,"NS"
"RAET1G",0.00171472993684096,0.0453099219424978,"NS"
"DLX2",-0.00171547675293748,0.0305537748436561,"NS"
"ZNF83",0.00171658311637346,0.026407468935756,"NS"
"ACTR5",0.00171982818843563,0.033267632032568,"NS"
"THAP1",-0.00172137408152184,0.0258332776782377,"NS"
"LCMT1",0.00172385541730491,0.030066037718446,"NS"
"DIP2C",-0.00172540802897059,0.0423030262541477,"NS"
"FLJ40504",0.00172692212596415,0.0301697788520935,"NS"
"ABCA11P",-0.00172854211532303,0.0154673022036814,"NS"
"PLIN1",0.00173275559258346,0.039998984365546,"NS"
"GAS7",-0.00173323921471735,0.0382921408352879,"NS"
"VPS53",-0.0017343375195833,0.0543985360163887,"NS"
"SLCO5A1",-0.00173580304687793,0.0411450455627958,"NS"
"TTC8",0.00173625067742611,0.0302991797007926,"NS"
"GPRC5D",-0.00173810845738753,0.019803523588848,"NS"
"PDHX",-0.00174006724489617,0.0308043044746304,"NS"
"TTC31",-0.00174318191088041,0.0276741845847085,"NS"
"ORC6",0.00174486714030531,0.0231582632737512,"NS"
"HS3ST3B1",0.00174718145730024,0.0205037358267408,"NS"
"C22orf45",0.00175019606638416,0.0340742714594969,"NS"
"MBLAC1",0.00175180736617553,0.0406326012733648,"NS"
"C1orf64",-0.00175583938975277,0.0298205950998059,"NS"
"CSRNP2",0.0017574475238078,0.0311967845781181,"NS"
"NUDC",-0.00176128968054545,0.0340725367246268,"NS"
"GKAP1",-0.00176328282440297,0.0243261931198488,"NS"
"MKRN3",-0.00176403407432035,0.029132739341736,"NS"
"KIAA1199",0.00176976505054749,0.0271221568917449,"NS"
"WNT10A",-0.00177073882375889,0.0575946702031685,"NS"
"PRAME",0.00177745631875448,0.0242199847270147,"NS"
"TMEM107",0.00178568413636082,0.0383787399033026,"NS"
"NDUFB8",-0.00179191958014968,0.0549316942785239,"NS"
"KCNJ12",-0.00180251906262141,0.0514589343394585,"NS"
"IDE",-0.00180585053028848,0.0307749905826189,"NS"
"CCNI",-0.00181473883421335,0.0631457612627882,"NS"
"CSNK2A2",-0.00181586980927895,0.0311718696680513,"NS"
"PRPF40B",0.00181837559934861,0.0499941846411036,"NS"
"FRRS1",0.00181913740798723,0.0213602892173024,"NS"
"FLJ39639",-0.00182259203927959,0.0298332182371325,"NS"
"NDUFAF2",-0.001824457813973,0.0354232517549002,"NS"
"PRSS29P",-0.0018297520994528,0.0689903686646077,"NS"
"EED",-0.00183185481281622,0.0379792306574547,"NS"
"AQR",-0.00183231157124952,0.0374210636541239,"NS"
"SPATA5",-0.00183377332135759,0.0266776422204225,"NS"
"FAM192A",-0.00184028109462808,0.0629774816738736,"NS"
"NCR1",0.00184590390851236,0.0306635147039866,"NS"
"IKZF1",0.00185302241179341,0.0227911274435377,"NS"
"TBCA",-0.00185759127497986,0.0400797852728555,"NS"
"VAC14",0.00186011210997927,0.0342897215255158,"NS"
"HNRNPM",-0.00186221342093296,0.0684613290096775,"NS"
"GAL3ST3",-0.00186241262850873,0.0452665394796619,"NS"
"LRRC24",-0.00186260740458888,0.0476603376464368,"NS"
"AKAP4",-0.00186984865025197,0.0211192163153595,"NS"
"DCP1A",0.0018756238178077,0.0508517766625994,"NS"
"KREMEN1",0.00187578784122078,0.0343911592036629,"NS"
"C1orf109",-0.00187715261058807,0.0255359147853741,"NS"
"OSTF1",0.00187878713701761,0.0290483870769782,"NS"
"PDZD2",-0.0018788593216521,0.0332371461981625,"NS"
"POGZ",0.00187918386436214,0.0574587930780494,"NS"
"NAP1L4",-0.00187948468886878,0.0714420733254285,"NS"
"GCAT",-0.00188357140228645,0.0327198025919444,"NS"
"PP14571",0.00188450623409819,0.0448919442331699,"NS"
"NHLRC4",-0.00188636984023871,0.0403802161670711,"NS"
"S100A5",-0.00189262175348826,0.0238634653127183,"NS"
"C12orf62",-0.00189503922500101,0.0419620345497183,"NS"
"SNORD116-6",0.00189555745555259,0.0651369079103406,"NS"
"LOC392364",-0.00189774397687614,0.0241353427017816,"NS"
"C7orf11",-0.00189933219970051,0.140957760475715,"NS"
"CTSZ",0.00190247769468055,0.0532487390191917,"NS"
"LRRC16B",-0.00190340884251095,0.0456806271290198,"NS"
"MIR197",-0.00190444203462858,0.0562859316553573,"NS"
"NSL1",-0.00191233414038106,0.0315374923785586,"NS"
"BOLA1",-0.00191470615821787,0.0467652085891447,"NS"
"RNU4-2",-0.00191559508349393,0.0630050223607618,"NS"
"PPP3R1",-0.00191604795949796,0.0407630800126779,"NS"
"PCSK9",-0.00192013604153463,0.0485646555912132,"NS"
"ADC",-0.00192541981664918,0.039958352201212,"NS"
"UNKL",-0.001927961458696,0.0705867109521772,"NS"
"RGS19",0.00193001932694559,0.0565876714144346,"NS"
"TXNDC15",-0.00193048149157615,0.0572488590201882,"NS"
"NCRNA00241",0.00193276208033777,0.0219562012612855,"NS"
"LILRB3",-0.00194134845824445,0.0286374123381222,"NS"
"TOLLIP",0.00194779016140623,0.0472500397780869,"NS"
"PCDHB7",0.00194974379154855,0.0234609319620862,"NS"
"TMEM204",0.00196223319775068,0.0539651572791442,"NS"
"LY86-AS",-0.00196269823809647,0.0418583375349338,"NS"
"ProSAPiP1",0.00197003294551612,0.0480184771600338,"NS"
"RHBG",0.00197275704727806,0.0460658323488002,"NS"
"CASC3",-0.00197568241366719,0.0602851377131464,"NS"
"C2orf27B",-0.00197632160221817,0.0410085309720095,"NS"
"TMEM130",0.00197638707217851,0.0463224616192771,"NS"
"IFRD2",0.00197755267761335,0.0633601831044512,"NS"
"IGSF3",-0.0019776719229514,0.0451252316896463,"NS"
"LOC654342",0.00197808329266325,0.0496677399911451,"NS"
"FOXB2",-0.00197876187772339,0.0617393488202847,"NS"
"COL11A2",0.0019802571255223,0.0382766923679269,"NS"
"ICAM5",-0.00198189128716098,0.0535032187188892,"NS"
"C7orf36",-0.00198804356160864,0.0314552964070701,"NS"
"PCDHAC1",0.00198822706474977,0.0473168214287907,"NS"
"KIAA1279",0.00199080975903199,0.0265692903703709,"NS"
"RBMXL3",-0.00199654375855052,0.0202792323325311,"NS"
"VSIG8",-0.00199900992992674,0.0277201497322675,"NS"
"HOXB2",-0.00200595931382441,0.0365729567269845,"NS"
"HES4",0.00200681064992025,0.0581832357156642,"NS"
"KIAA0495",0.00200794971361828,0.037068966390183,"NS"
"CCBL2",0.00200890134516207,0.0280450705790214,"NS"
"KCNA1",0.00201018806742082,0.0481957515672758,"NS"
"TGFA",-0.00201024289998286,0.0314514397068789,"NS"
"UFSP1",-0.00201346452393536,0.035625960775631,"NS"
"GPR56",-0.00201561054439958,0.0298224587541148,"NS"
"EXOC6",-0.00201842400543328,0.0213609270534884,"NS"
"ACBD7",-0.00202419907978202,0.0202302624492375,"NS"
"KRTAP4-2",0.00202426331245409,0.0536177172311514,"NS"
"SENP3",0.00202701818471906,0.0614406561039691,"NS"
"ZNF41",-0.00202992632387566,0.0362649550128161,"NS"
"CNOT2",0.00203039984897302,0.0694207154524925,"NS"
"CUL1",-0.00203348980993923,0.0594950423652683,"NS"
"TECPR2",-0.00203484875943483,0.0436583409802389,"NS"
"RASGEF1B",0.00203538386449043,0.0269987506962397,"NS"
"TEX19",-0.00203959485932304,0.0281026343184986,"NS"
"NKX2-6",0.00204090543360391,0.040864384750727,"NS"
"KIAA1632",-0.00204164041907817,0.0401112944266543,"NS"
"NOV",-0.00204383778966055,0.0308576114146476,"NS"
"DMRTC2",-0.00204783917244211,0.0441185948686775,"NS"
"KRT33A",-0.00204996550591408,0.0285044905593763,"NS"
"CREB1",-0.00205352449172347,0.0432860483463796,"NS"
"CSF1R",-0.00205420263751988,0.0319241131378772,"NS"
"GATA5",-0.00205774407465986,0.0676085307387263,"NS"
"SLC25A34",-0.00205820866763617,0.0419945870187407,"NS"
"SMCR7",0.00205855045868342,0.0694758623742409,"NS"
"TBC1D22A",-0.00206369335278467,0.0533122105153254,"NS"
"WDTC1",0.00206530233591384,0.0299000970912593,"NS"
"DIRAS2",-0.0020654422535451,0.0363562452418733,"NS"
"FAM108C1",0.00206620923954581,0.0576464377101372,"NS"
"ARPC2",-0.0020663793608926,0.0796117340807954,"NS"
"LLPH",-0.00206808510467793,0.0537499774002113,"NS"
"TBXAS1",0.00207208000157788,0.0428569292664911,"NS"
"C14orf4",0.00207353950853562,0.0420191438184035,"NS"
